dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2016-8-01""";"2130,""19:00"",14";"347.4,""72.42"",""6.42"",""953.66"",""41.55"",""0.52"",""23.37"",""2.16"",""0.85"",2130"
"0,""2016-8-01""";"2131,""19:10"",14";"344.8,""72.34"",""3.17"",""953.94"",""18.1"",""0.82"",""22.98"",""4.51"",""2.29"",2131"
"0,""2016-8-01""";"2132,""19:20"",14";"341.5,""69.97"",""1.53"",""954.15"",""19.31"",""1.28"",""22.79"",""4.9"",""1.33"",2132"
"0,""2016-8-01""";"2133,""19:30"",14";"108.0,""70.47"",""1.18"",""954.12"",""10.72"",""0.67"",""22.71"",""2.35"",""0.76"",2133"
"0,""2016-8-01""";"2134,""19:40"",14";"135.2,""70.29"",""0.88"",""954.12"",""8.97"",""0.52"",""22.72"",""4.21"",""2.98"",2134"
"0,""2016-8-01""";"2135,""19:50"",14";"165.7,""71.47"",""1.25"",""954.31"",""19.43"",""0.69"",""22.89"",""4.12"",""2.51"",2135"
"0,""2016-8-01""";"2136,""20:00"",14";"138.0,""74.71"",""0.78"",""954.28"",""30.77"",""0.34"",""22.66"",""1.96"",""1.04"",2136"
"0,""2016-8-01""";"2137,""20:10"",14";"108.7,""75.84"",""0.41"",""954.16"",""18.32"",""0.47"",""22.65"",""1.96"",""0.76"",2137"
"0,""2016-8-01""";"2138,""20:20"",14";"95.5,""75.49"",""0.23"",""953.96"",""15.11"",""0.59"",""22.61"",""3.92"",""2.18"",2138"
"0,""2016-8-01""";"2139,""20:30"",14";"75.32,""77.63"",""0.22"",""953.81"",""19.5"",""0.58"",""22.23"",""3.53"",""1.83"",2139"
"0,""2016-8-01""";"2140,""20:40"",14";"80.2,""77.7"",""0.2"",""953.99"",""37.45"",""0.52"",""22.12"",""2.65"",""1.44"",2140"
"0,""2016-8-01""";"2141,""20:50"",14";"110.6,""78.59"",""0.17"",""953.9"",""31.23"",""0.75"",""21.9"",""3.43"",""1.77"",2141"
"0,""2016-8-01""";"2142,""21:00"",14";"123.8,""76.52"",""0.25"",""953.38"",""16.07"",""1.01"",""21.82"",""6.57"",""3.52"",2142"
"0,""2016-8-01""";"2143,""21:10"",14";"140.2,""75.72"",""0.17"",""953.25"",""17.13"",""1.18"",""21.74"",""6.57"",""3.86"",2143"
"0,""2016-8-01""";"2144,""21:20"",14";"148.7,""73.93"",""0.13"",""953.0"",""15.57"",""1.32"",""21.67"",""7.94"",""4.54"",2144"
"0,""2016-8-01""";"2145,""21:30"",14";"163.8,""69.58"",""0.19"",""952.82"",""16.31"",""1.67"",""21.99"",""7.06"",""3.58"",2145"
"0,""2016-8-01""";"2146,""21:40"",14";"246.4,""66.06"",""0.18"",""952.95"",""78.81"",""0.82"",""22.29"",""3.72"",""1.37"",2146"
"0,""2016-8-01""";"2147,""21:50"",14";"342.8,""74.43"",""0.12"",""953.16"",""20.7"",""0.98"",""21.56"",""5.29"",""2.82"",2147"
"0,""2016-8-01""";"2148,""22:00"",14";"331.9,""82.4"",""0.05"",""953.22"",""17.68"",""0.71"",""20.56"",""3.72"",""2.08"",2148"
"0,""2016-8-01""";"2149,""22:10"",14";"338.0,""82.6"",""0.07"",""953.35"",""23.2"",""0.43"",""20.63"",""2.25"",""1.2"",2149"
"0,""2016-8-01""";"2150,""22:20"",14";"21.24,""81.5"",""0.04"",""953.34"",""27.26"",""0.3"",""20.66"",""2.16"",""1.47"",2150"
"0,""2016-8-01""";"2151,""22:30"",14";"50.26,""78.78"",""0.09"",""953.39"",""8.75"",""0.41"",""20.81"",""2.55"",""1.48"",2151"
"0,""2016-8-01""";"2152,""22:40"",14";"90.1,""76.53"",""0.12"",""953.34"",""17.68"",""0.56"",""20.98"",""2.55"",""1.29"",2152"
"0,""2016-8-01""";"2153,""22:50"",14";"149.4,""75.93"",""0.05"",""953.46"",""47.73"",""0.45"",""20.98"",""1.96"",""0.72"",2153"
"0,""2016-8-01""";"2154,""23:00"",14";"213.0,""76.56"",""0.1"",""953.53"",""2.09"",""0.34"",""21.02"",""1.18"",""0.43"",2154"
"0,""2016-8-01""";"2155,""23:10"",14";"213.0,""76.19"",""0.05"",""953.5"",""9.99"",""0.36"",""21.15"",""1.27"",""0.5"",2155"
"0,""2016-8-01""";"2156,""23:20"",14";"219.5,""78.13"",""0.04"",""953.52"",""12.38"",""0.23"",""21.03"",""1.57"",""1.0"",2156"
"0,""2016-8-01""";"2157,""23:30"",14";"271.3,""80.5"",""0.04"",""953.54"",""20.49"",""0.47"",""20.77"",""1.76"",""0.72"",2157"
"0,""2016-8-01""";"2158,""23:40"",14";"297.9,""81.6"",""0.06"",""953.4"",""20.53"",""0.39"",""20.63"",""1.47"",""0.55"",2158"
"0,""2016-8-01""";"2159,""23:50"",14";"307.4,""81.5"",""0.07"",""953.34"",""24.77"",""0.29"",""20.49"",""1.57"",""0.9"",2159"
"0,""2016-8-01""";"2160,""00:00"",15";"338.0,""81.4"",""0.1"",""953.3"",""18.96"",""0.79"",""20.22"",""2.84"",""1.13"",2160"
"0,""2016-8-01""";"2161,""00:10"",15";"341.2,""81.4"",""0.07"",""953.26"",""18.17"",""0.42"",""19.72"",""1.67"",""0.62"",2161"
"0,""2016-8-01""";"2162,""00:20"",15";"308.5,""81.9"",""0.03"",""953.32"",""11.17"",""0.34"",""19.63"",""1.96"",""0.7"",2162"
"0,""2016-8-01""";"2163,""00:30"",15";"323.6,""83.1"",""0.09"",""953.25"",""11.12"",""0.41"",""19.52"",""2.84"",""1.46"",2163"
"0,""2016-8-01""";"2164,""00:40"",15";"326.4,""83.6"",""0.11"",""953.19"",""13.83"",""0.32"",""19.4"",""1.76"",""1.02"",2164"
"0,""2016-8-01""";"2165,""00:50"",15";"282.0,""82.7"",""0.09"",""953.1"",""30.73"",""0.57"",""19.46"",""2.55"",""0.78"",2165"
"0,""2016-8-01""";"2166,""01:00"",15";"288.9,""82.1"",""0.12"",""953.02"",""29.53"",""0.51"",""19.43"",""2.45"",""1.11"",2166"
"0,""2016-8-01""";"2167,""01:10"",15";"335.3,""80.2"",""0.31"",""952.96"",""17.62"",""0.45"",""19.51"",""1.67"",""0.74"",2167"
"0,""2016-8-01""";"2168,""01:20"",15";"326.5,""78.7"",""0.17"",""952.79"",""16.08"",""0.45"",""19.45"",""1.96"",""1.01"",2168"
"0,""2016-8-01""";"2169,""01:30"",15";"330.3,""76.3"",""0.1"",""952.73"",""19.5"",""0.58"",""19.33"",""2.74"",""1.46"",2169"
"0,""2016-8-01""";"2170,""01:40"",15";"334.8,""76.12"",""0.15"",""952.7"",""8.15"",""0.32"",""19.15"",""2.06"",""1.23"",2170"
"0,""2016-8-01""";"2171,""01:50"",15";"306.6,""75.53"",""0.43"",""952.92"",""32.31"",""0.82"",""19.21"",""3.23"",""1.63"",2171"
"0,""2016-8-01""";"2172,""02:00"",15";"150.6,""77.06"",""0.23"",""952.59"",""27.48"",""1.04"",""18.94"",""4.02"",""2.3"",2172"
"0,""2016-8-01""";"2173,""02:10"",15";"56.49,""76.0"",""0.08"",""952.39"",""47.46"",""0.6"",""19.38"",""2.94"",""1.11"",2173"
"0,""2016-8-01""";"2174,""02:20"",15";"40.18,""70.88"",""0.35"",""952.44"",""65.33"",""0.86"",""20.25"",""4.12"",""1.53"",2174"
"0,""2016-8-01""";"2175,""02:30"",15";"332.9,""74.11"",""0.24"",""952.52"",""14.84"",""0.83"",""19.69"",""4.31"",""2.64"",2175"
"0,""2016-8-01""";"2176,""02:40"",15";"309.6,""75.93"",""0.23"",""952.47"",""46.5"",""0.7"",""19.11"",""2.84"",""1.27"",2176"
"0,""2016-8-01""";"2177,""02:50"",15";"333.0,""78.99"",""0.08"",""952.52"",""16.08"",""0.53"",""18.7"",""2.84"",""1.81"",2177"
"0,""2016-8-01""";"2178,""03:00"",15";"340.7,""78.04"",""0.19"",""952.4"",""10.13"",""0.45"",""18.81"",""2.35"",""1.65"",2178"
"0,""2016-8-01""";"2179,""03:10"",15";"316.7,""77.64"",""0.27"",""952.42"",""21.65"",""0.3"",""19.08"",""1.76"",""1.18"",2179"
"0,""2016-8-01""";"2180,""03:20"",15";"292.0,""78.56"",""0.34"",""952.4"",""23.75"",""0.22"",""19.02"",""1.27"",""0.91"",2180"
"0,""2016-8-01""";"2181,""03:30"",15";"306.5,""80.8"",""0.21"",""952.37"",""16.36"",""0.21"",""18.78"",""1.67"",""1.13"",2181"
"0,""2016-8-01""";"2182,""03:40"",15";"291.3,""80.5"",""0.15"",""952.38"",""24.09"",""0.45"",""18.7"",""2.06"",""1.06"",2182"
"0,""2016-8-01""";"2183,""03:50"",15";"279.5,""80.3"",""0.14"",""952.38"",""16.48"",""0.22"",""18.48"",""1.57"",""0.97"",2183"
"0,""2016-8-01""";"2184,""04:00"",15";"330.2,""78.12"",""0.16"",""952.35"",""25.98"",""0.3"",""18.45"",""1.86"",""1.06"",2184"
"0,""2016-8-01""";"2185,""04:10"",15";"283.9,""75.2"",""0.31"",""952.37"",""22.46"",""0.4"",""18.67"",""1.86"",""1.13"",2185"
"0,""2016-8-01""";"2186,""04:20"",15";"273.2,""71.72"",""0.28"",""952.34"",""10.07"",""0.39"",""19.51"",""2.25"",""1.5"",2186"
"0,""2016-8-01""";"2187,""04:30"",15";"294.6,""72.45"",""0.21"",""952.27"",""9.31"",""0.25"",""19.46"",""1.86"",""1.26"",2187"
"0,""2016-8-01""";"2188,""04:40"",15";"296.5,""71.98"",""0.35"",""952.26"",""7.1"",""0.23"",""19.33"",""2.06"",""1.45"",2188"
"0,""2016-8-01""";"2189,""04:50"",15";"292.7,""72.14"",""0.32"",""952.24"",""10.06"",""0.39"",""19.45"",""1.86"",""0.85"",2189"
"0,""2016-8-01""";"2190,""05:00"",15";"276.7,""73.92"",""0.23"",""952.18"",""11.29"",""0.37"",""19.19"",""1.37"",""0.78"",2190"
"0,""2016-8-01""";"2191,""05:10"",15";"296.8,""75.47"",""0.42"",""952.19"",""15.91"",""0.21"",""18.99"",""0.88"",""0.48"",2191"
"0,""2016-8-01""";"2192,""05:20"",15";"277.1,""76.62"",""0.9"",""952.18"",""13.77"",""0.62"",""18.83"",""2.16"",""0.97"",2192"
"0,""2016-8-01""";"2193,""05:30"",15";"275.3,""76.53"",""4.97"",""952.19"",""7.7"",""0.31"",""18.89"",""2.16"",""1.52"",2193"
"0,""2016-8-01""";"2194,""05:40"",15";"303.1,""75.89"",""13.5"",""952.26"",""22.86"",""0.5"",""18.89"",""1.76"",""0.89"",2194"
"0,""2016-8-01""";"2195,""05:50"",15";"294.4,""75.87"",""28.26"",""952.25"",""15.37"",""0.31"",""18.78"",""1.57"",""0.97"",2195"
"0,""2016-8-01""";"2196,""06:00"",15";"290.9,""75.52"",""48.79"",""952.26"",""10.01"",""0.43"",""18.72"",""2.25"",""1.3"",2196"
"0,""2016-8-01""";"2197,""06:10"",15";"293.6,""74.67"",""72.35"",""952.32"",""24.57"",""0.33"",""18.78"",""1.37"",""0.61"",2197"
"0,""2016-8-01""";"2198,""06:20"",15";"298.1,""73.92"",""98.9"",""952.38"",""21.01"",""0.31"",""18.99"",""1.37"",""0.68"",2198"
"0,""2016-8-01""";"2199,""06:30"",15";"280.5,""73.13"",""127.5"",""952.4"",""9.26"",""0.33"",""19.15"",""2.06"",""1.24"",2199"
"0,""2016-8-01""";"2200,""06:40"",15";"313.2,""72.08"",""154.9"",""952.41"",""24.7"",""0.31"",""19.46"",""1.18"",""0.5"",2200"
"0,""2016-8-01""";"2201,""06:50"",15";"302.1,""71.12"",""184.5"",""952.41"",""21.11"",""0.47"",""19.72"",""1.96"",""0.94"",2201"
"0,""2016-8-01""";"2202,""07:00"",15";"304.1,""71.05"",""213.1"",""952.45"",""21.74"",""0.41"",""19.79"",""1.86"",""0.89"",2202"
"0,""2016-8-01""";"2203,""07:10"",15";"293.8,""71.2"",""243.9"",""952.54"",""15.98"",""0.4"",""19.94"",""1.67"",""0.62"",2203"
"0,""2016-8-01""";"2204,""07:20"",15";"274.6,""70.54"",""275.0"",""952.5"",""23.06"",""0.43"",""20.18"",""1.96"",""0.96"",2204"
"0,""2016-8-01""";"2205,""07:30"",15";"281.5,""69.52"",""307.3"",""952.56"",""16.02"",""0.49"",""20.55"",""2.06"",""1.08"",2205"
"0,""2016-8-01""";"2206,""07:40"",15";"273.9,""68.81"",""339.7"",""952.57"",""18.08"",""0.57"",""20.95"",""2.84"",""1.22"",2206"
"0,""2016-8-01""";"2207,""07:50"",15";"279.8,""67.16"",""373.6"",""952.62"",""25.73"",""0.64"",""21.51"",""3.14"",""1.51"",2207"
"0,""2016-8-01""";"2208,""08:00"",15";"261.1,""64.17"",""404.0"",""952.64"",""24.75"",""0.94"",""22.27"",""3.63"",""1.26"",2208"
"0,""2016-8-01""";"2209,""08:10"",15";"257.9,""63.11"",""439.1"",""952.59"",""17.47"",""0.81"",""22.3"",""4.02"",""2.25"",2209"
"0,""2016-8-01""";"2210,""08:20"",15";"256.0,""62.63"",""472.0"",""952.64"",""13.91"",""0.58"",""22.43"",""3.92"",""2.16"",2210"
"0,""2016-8-01""";"2211,""08:30"",15";"260.1,""61.25"",""504.2"",""952.62"",""30.88"",""0.77"",""22.92"",""3.14"",""1.47"",2211"
"0,""2016-8-01""";"2212,""08:40"",15";"261.4,""59.2"",""531.2"",""952.58"",""20.78"",""0.54"",""23.49"",""2.84"",""1.18"",2212"
"0,""2016-8-01""";"2213,""08:50"",15";"258.8,""57.8"",""556.8"",""952.56"",""15.75"",""0.52"",""23.99"",""2.65"",""1.11"",2213"
"0,""2016-8-01""";"2214,""09:00"",15";"305.1,""57.68"",""583.1"",""952.57"",""24.83"",""0.64"",""24.27"",""3.14"",""1.38"",2214"
"0,""2016-8-01""";"2215,""09:10"",15";"341.5,""54.98"",""568.5"",""952.58"",""43.03"",""0.51"",""25.23"",""2.45"",""0.66"",2215"
"0,""2016-8-01""";"2216,""09:20"",15";"236.2,""56.69"",""407.8"",""952.6"",""36.59"",""0.5"",""24.81"",""2.35"",""0.65"",2216"
"0,""2016-8-01""";"2217,""09:30"",15";"285.0,""56.37"",""666.7"",""952.6"",""31.56"",""0.66"",""24.79"",""2.84"",""1.12"",2217"
"0,""2016-8-01""";"2218,""09:40"",15";"286.4,""54.89"",""681.7"",""952.58"",""80.8"",""0.48"",""25.25"",""2.16"",""0.67"",2218"
"0,""2016-8-01""";"2219,""09:50"",15";"15.73,""53.68"",""701.5"",""952.56"",""27.06"",""0.36"",""25.86"",""1.57"",""0.68"",2219"
"0,""2016-8-01""";"2220,""10:00"",15";"345.6,""51.59"",""727.4"",""952.56"",""48.46"",""0.44"",""26.63"",""2.45"",""0.85"",2220"
"0,""2016-8-01""";"2221,""10:10"",15";"11.36,""51.07"",""747.4"",""952.47"",""44.05"",""0.41"",""26.86"",""1.76"",""0.45"",2221"
"0,""2016-8-01""";"2222,""10:20"",15";"358.4,""49.89"",""635.9"",""952.41"",""65.2"",""0.35"",""27.23"",""1.27"",""0.5"",2222"
"0,""2016-8-01""";"2223,""10:30"",15";"307.6,""49.68"",""806.0"",""952.3"",""32.79"",""0.4"",""27.25"",""2.16"",""0.5"",2223"
"0,""2016-8-01""";"2224,""10:40"",15";"344.1,""48.08"",""813.0"",""952.25"",""42.17"",""0.55"",""28.0"",""2.06"",""0.6"",2224"
"0,""2016-8-01""";"2225,""10:50"",15";"41.41,""48.2"",""819.0"",""952.17"",""34.72"",""1.01"",""27.84"",""3.43"",""1.14"",2225"
"0,""2016-8-01""";"2226,""11:00"",15";"62.26,""47.58"",""817.0"",""952.04"",""48.65"",""0.75"",""27.92"",""3.04"",""1.08"",2226"
"0,""2016-8-01""";"2227,""11:10"",15";"47.23,""47.34"",""839.0"",""951.89"",""15.67"",""0.74"",""28.06"",""2.74"",""1.17"",2227"
"0,""2016-8-01""";"2228,""11:20"",15";"106.8,""46.01"",""844.0"",""951.82"",""35.39"",""0.63"",""28.44"",""3.14"",""1.52"",2228"
"0,""2016-8-01""";"2229,""11:30"",15";"86.8,""42.84"",""848.0"",""951.7"",""57.84"",""0.44"",""29.65"",""1.86"",""0.51"",2229"
"0,""2016-8-01""";"2230,""11:40"",15";"103.4,""41.44"",""849.0"",""951.59"",""48.68"",""0.49"",""30.14"",""2.06"",""0.62"",2230"
"0,""2016-8-01""";"2231,""11:50"",15";"91.6,""41.46"",""862.0"",""951.46"",""53.87"",""0.54"",""30.22"",""2.35"",""0.71"",2231"
"0,""2016-8-01""";"2232,""12:00"",15";"60.11,""40.69"",""863.0"",""951.41"",""69.5"",""0.48"",""30.47"",""2.16"",""0.48"",2232"
"0,""2016-8-01""";"2233,""12:10"",15";"337.2,""40.48"",""864.0"",""951.4"",""56.33"",""0.94"",""30.53"",""4.02"",""1.65"",2233"
"0,""2016-8-01""";"2234,""12:20"",15";"346.2,""39.53"",""852.0"",""951.37"",""46.99"",""0.77"",""30.02"",""4.61"",""1.57"",2234"
"0,""2016-8-01""";"2235,""12:30"",15";"296.4,""38.48"",""815.0"",""951.2"",""39.23"",""0.7"",""30.38"",""3.23"",""1.49"",2235"
"0,""2016-8-01""";"2236,""12:40"",15";"312.2,""37.31"",""873.0"",""951.01"",""28.59"",""0.65"",""30.8"",""2.45"",""0.99"",2236"
"0,""2016-8-01""";"2237,""12:50"",15";"303.8,""37.54"",""861.0"",""950.87"",""35.85"",""0.76"",""30.72"",""3.14"",""1.22"",2237"
"0,""2016-8-01""";"2238,""13:00"",15";"357.7,""36.61"",""824.0"",""950.76"",""42.54"",""0.98"",""31.12"",""4.31"",""1.35"",2238"
"0,""2016-8-01""";"2239,""13:10"",15";"353.4,""35.89"",""856.0"",""950.7"",""26.95"",""0.93"",""31.01"",""4.51"",""2.03"",2239"
"0,""2016-8-01""";"2240,""13:20"",15";"351.8,""35.49"",""818.0"",""950.59"",""44.6"",""0.86"",""31.11"",""4.12"",""1.1"",2240"
"0,""2016-8-01""";"2241,""13:30"",15";"24.18,""33.97"",""802.0"",""950.52"",""26.81"",""1.07"",""31.46"",""5.39"",""2.13"",2241"
"0,""2016-8-01""";"2242,""13:40"",15";"343.9,""33.45"",""742.3"",""950.43"",""33.52"",""0.85"",""31.58"",""4.61"",""1.66"",2242"
"0,""2016-8-01""";"2243,""13:50"",15";"332.6,""32.04"",""795.7"",""950.37"",""71.41"",""0.74"",""31.9"",""3.82"",""1.12"",2243"
"0,""2016-8-01""";"2244,""14:00"",15";"124.4,""31.56"",""794.8"",""950.24"",""30.41"",""0.55"",""32.3"",""2.65"",""1.31"",2244"
"0,""2016-8-01""";"2245,""14:10"",15";"138.8,""30.74"",""748.5"",""950.12"",""49.96"",""0.43"",""32.3"",""2.06"",""0.95"",2245"
"0,""2016-8-01""";"2246,""14:20"",15";"7.94,""31.84"",""777.7"",""949.99"",""24.9"",""0.88"",""31.86"",""5.19"",""2.6"",2246"
"0,""2016-8-01""";"2247,""14:30"",15";"63.73,""31.35"",""764.8"",""949.84"",""38.55"",""0.64"",""32.15"",""2.94"",""1.16"",2247"
"0,""2016-8-01""";"2248,""14:40"",15";"53.63,""32.79"",""753.9"",""949.75"",""27.5"",""1.31"",""32.06"",""5.88"",""2.6"",2248"
"0,""2016-8-01""";"2249,""14:50"",15";"34.19,""44.48"",""669.4"",""949.59"",""16.69"",""1.89"",""30.82"",""10.88"",""6.31"",2249"
"0,""2016-8-01""";"2250,""15:00"",15";"34.83,""51.22"",""609.0"",""949.57"",""16.22"",""1.75"",""30.08"",""9.51"",""6.13"",2250"
"0,""2016-8-01""";"2251,""15:10"",15";"40.82,""54.35"",""623.6"",""949.56"",""13.44"",""1.62"",""29.63"",""10.0"",""6.62"",2251"
"0,""2016-8-01""";"2252,""15:20"",15";"37.93,""56.42"",""549.3"",""949.57"",""14.83"",""1.69"",""29.35"",""10.39"",""6.52"",2252"
"0,""2016-8-01""";"2253,""15:30"",15";"41.97,""59.23"",""545.8"",""949.48"",""17.23"",""1.6"",""28.83"",""10.98"",""5.69"",2253"
"0,""2016-8-01""";"2254,""15:40"",15";"32.17,""61.79"",""581.0"",""949.54"",""11.73"",""1.73"",""28.21"",""11.07"",""7.38"",2254"
"0,""2016-8-01""";"2255,""15:50"",15";"33.5,""61.87"",""601.8"",""949.53"",""19.35"",""1.66"",""28.08"",""9.11"",""5.47"",2255"
"0,""2016-8-01""";"2256,""16:00"",15";"41.7,""62.75"",""556.9"",""949.52"",""17.2"",""2.01"",""27.85"",""10.58"",""5.76"",2256"
"0,""2016-8-01""";"2257,""16:10"",15";"41.96,""64.4"",""522.5"",""949.52"",""13.75"",""2.15"",""27.44"",""11.66"",""6.83"",2257"
"0,""2016-8-01""";"2258,""16:20"",15";"24.97,""65.71"",""487.3"",""949.44"",""20.5"",""1.89"",""27.26"",""9.8"",""5.4"",2258"
"0,""2016-8-01""";"2259,""16:30"",15";"13.98,""66.4"",""438.8"",""949.5"",""25.14"",""1.68"",""27.14"",""9.02"",""4.84"",2259"
"0,""2016-8-01""";"2260,""16:40"",15";"344.8,""64.73"",""358.3"",""949.56"",""37.57"",""1.58"",""27.57"",""8.33"",""3.19"",2260"
"0,""2016-8-01""";"2261,""16:50"",15";"346.9,""67.47"",""359.5"",""949.64"",""25.98"",""2.01"",""26.81"",""9.51"",""4.9"",2261"
"0,""2016-8-01""";"2262,""17:00"",15";"351.4,""68.96"",""321.1"",""949.79"",""31.65"",""1.55"",""26.26"",""8.13"",""3.77"",2262"
"0,""2016-8-01""";"2263,""17:10"",15";"347.1,""69.47"",""169.0"",""949.92"",""45.84"",""1.99"",""26.07"",""7.64"",""2.95"",2263"
"0,""2016-8-01""";"2264,""17:20"",15";"4.03,""71.95"",""120.1"",""950.01"",""19.93"",""1.41"",""25.32"",""7.45"",""4.21"",2264"
"0,""2016-8-01""";"2265,""17:30"",15";"2.6,""72.86"",""176.2"",""950.02"",""21.9"",""1.48"",""24.97"",""7.94"",""4.56"",2265"
"0,""2016-8-01""";"2266,""17:40"",15";"4.44,""73.44"",""136.0"",""950.01"",""26.84"",""1.73"",""24.79"",""7.84"",""4.26"",2266"
"0,""2016-8-01""";"2267,""17:50"",15";"3.25,""74.8"",""126.8"",""950.06"",""19.0"",""1.47"",""24.32"",""7.25"",""4.43"",2267"
"0,""2016-8-01""";"2268,""18:00"",15";"21.36,""75.83"",""89.6"",""950.26"",""19.0"",""1.32"",""24.06"",""8.04"",""4.48"",2268"
"0,""2016-8-01""";"2269,""18:10"",15";"23.67,""77.91"",""96.2"",""950.43"",""18.95"",""1.38"",""23.47"",""8.33"",""5.09"",2269"
"0,""2016-8-01""";"2270,""18:20"",15";"19.18,""79.35"",""106.9"",""950.6"",""17.47"",""1.77"",""23.05"",""8.82"",""4.97"",2270"
"0,""2016-8-01""";"2271,""18:30"",15";"21.73,""80.3"",""95.6"",""950.75"",""13.77"",""1.4"",""22.76"",""7.45"",""4.65"",2271"
"0,""2016-8-01""";"2272,""18:40"",15";"4.96,""81.5"",""65.34"",""950.82"",""17.22"",""1.33"",""22.39"",""9.02"",""5.23"",2272"
"0,""2016-8-01""";"2273,""18:50"",15";"359.9,""83.7"",""32.76"",""950.92"",""18.56"",""1.32"",""21.85"",""8.33"",""4.42"",2273"
"0,""2016-8-01""";"2274,""19:00"",15";"0.72,""85.4"",""14.29"",""951.11"",""21.57"",""1.34"",""21.51"",""6.96"",""4.02"",2274"
"0,""2016-8-01""";"2275,""19:10"",15";"3.46,""87.5"",""7.87"",""951.06"",""29.4"",""1.41"",""21.11"",""7.74"",""3.23"",2275"
"0,""2016-8-01""";"2276,""19:20"",15";"12.23,""88.6"",""0.88"",""951.17"",""25.97"",""2.0"",""20.8"",""8.82"",""4.3"",2276"
"0,""2016-8-01""";"2277,""19:30"",15";"8.03,""90.0"",""0.34"",""951.32"",""16.58"",""1.45"",""20.45"",""8.13"",""4.75"",2277"
"0,""2016-8-01""";"2278,""19:40"",15";"12.32,""90.3"",""0.23"",""951.42"",""17.34"",""1.32"",""20.4"",""8.13"",""4.64"",2278"
"0,""2016-8-01""";"2279,""19:50"",15";"5.39,""90.4"",""0.28"",""951.55"",""17.37"",""1.51"",""20.34"",""8.23"",""4.71"",2279"
"0,""2016-8-01""";"2280,""20:00"",15";"8.44,""90.3"",""0.41"",""951.71"",""16.23"",""1.19"",""20.29"",""7.74"",""4.27"",2280"
"0,""2016-8-01""";"2281,""20:10"",15";"15.63,""89.9"",""1.0"",""951.81"",""18.07"",""1.23"",""20.4"",""7.15"",""3.76"",2281"
"0,""2016-8-01""";"2282,""20:20"",15";"8.19,""89.7"",""0.67"",""952.05"",""16.39"",""1.04"",""20.33"",""6.57"",""4.33"",2282"
"0,""2016-8-01""";"2283,""20:30"",15";"22.24,""90.6"",""0.86"",""952.15"",""17.69"",""1.19"",""19.99"",""7.25"",""4.25"",2283"
"0,""2016-8-01""";"2284,""20:40"",15";"21.16,""91.3"",""0.73"",""952.23"",""20.82"",""1.27"",""19.75"",""6.47"",""3.59"",2284"
"0,""2016-8-01""";"2285,""20:50"",15";"13.68,""91.2"",""0.66"",""952.33"",""22.2"",""1.38"",""19.7"",""7.06"",""3.12"",2285"
"0,""2016-8-01""";"2286,""21:00"",15";"7.41,""91.8"",""0.9"",""952.29"",""23.16"",""1.18"",""19.55"",""6.17"",""3.57"",2286"
"0,""2016-8-01""";"2287,""21:10"",15";"8.15,""92.0"",""0.91"",""952.36"",""18.29"",""0.85"",""19.5"",""6.37"",""3.41"",2287"
"0,""2016-8-01""";"2288,""21:20"",15";"22.95,""91.9"",""1.01"",""952.47"",""18.88"",""1.07"",""19.46"",""5.49"",""3.23"",2288"
"0,""2016-8-01""";"2289,""21:30"",15";"14.59,""91.8"",""0.66"",""952.44"",""23.95"",""1.06"",""19.46"",""5.1"",""2.79"",2289"
"0,""2016-8-01""";"2290,""21:40"",15";"8.5,""91.1"",""0.77"",""952.35"",""17.95"",""1.01"",""19.47"",""5.98"",""3.16"",2290"
"0,""2016-8-01""";"2291,""21:50"",15";"4.7,""91.5"",""0.65"",""952.33"",""17.38"",""0.96"",""19.29"",""5.68"",""3.77"",2291"
"0,""2016-8-01""";"2292,""22:00"",15";"3.0,""91.7"",""0.92"",""952.29"",""24.79"",""1.26"",""19.33"",""5.78"",""3.08"",2292"
"0,""2016-8-01""";"2293,""22:10"",15";"2.51,""91.8"",""0.94"",""952.24"",""18.11"",""0.96"",""19.32"",""5.59"",""3.39"",2293"
"0,""2016-8-01""";"2294,""22:20"",15";"359.7,""92.1"",""0.97"",""952.23"",""15.71"",""0.99"",""19.23"",""5.78"",""3.79"",2294"
"0,""2016-8-01""";"2295,""22:30"",15";"343.6,""92.2"",""0.83"",""952.29"",""21.06"",""1.03"",""19.3"",""5.68"",""2.83"",2295"
"0,""2016-8-01""";"2296,""22:40"",15";"345.1,""91.5"",""1.12"",""952.34"",""29.09"",""1.1"",""19.53"",""5.1"",""2.31"",2296"
"0,""2016-8-01""";"2297,""22:50"",15";"354.3,""91.8"",""0.71"",""952.32"",""22.91"",""1.27"",""19.37"",""6.17"",""3.06"",2297"
"0,""2016-8-01""";"2298,""23:00"",15";"357.2,""91.9"",""0.79"",""952.42"",""30.79"",""1.29"",""19.45"",""5.1"",""2.34"",2298"
"0,""2016-8-01""";"2299,""23:10"",15";"348.7,""92.7"",""0.62"",""952.4"",""23.12"",""1.05"",""19.3"",""4.31"",""2.32"",2299"
